,Unnamed: 0,ID,DATE,year,month,day,Day of week,season,hour_category,holiday,Road Surface Condition,Ambient Light,Weather Condition,PRCP,SNOW,TMAX,TMIN,lon,lat,label
17635,17635,20914,6/24/2021,2021,6,24,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,72,49,41.9477973,-71.278639,1464
17636,17636,20915,6/25/2021,2021,6,25,Friday,Summer,rush,FALSE,Dry,Daylight,Cloudy,0.23,0,79,56,41.95428778,-71.3119492,987
17637,17637,20916,6/25/2021,2021,6,25,Friday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.23,0,79,56,41.9046103,-71.34932088,445
17638,17638,20917,6/25/2021,2021,6,25,Friday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.23,0,79,56,41.93421769,-71.2996754,1178
17639,17639,20918,6/25/2021,2021,6,25,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.23,0,79,56,41.89957255,-71.3551788,363
17640,17640,20919,6/26/2021,2021,6,26,Saturday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.01,0,75,61,41.92644259,-71.35554103,375
17641,17641,20920,6/26/2021,2021,6,26,Saturday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.01,0,75,61,41.93503657,-71.2848971,1379
17642,17642,20921,6/26/2021,2021,6,26,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0.01,0,75,61,41.90668267,-71.33683297,606
17643,17643,20922,6/26/2021,2021,6,26,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0.01,0,75,61,41.9681818,-71.29493616,1233
17644,17644,20923,6/26/2021,2021,6,26,Saturday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,75,61,41.91263178,-71.27358456,1529
17645,17645,20924,6/26/2021,2021,6,26,Saturday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,75,61,41.90235067,-71.35584227,364
17646,17646,20925,6/26/2021,2021,6,26,Saturday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,75,61,41.94256849,-71.27443491,1542
17647,17647,20929,6/27/2021,2021,6,27,Sunday,Summer,day,FALSE,Dry,Daylight,Cloudy,0,0,80,69,41.9339738,-71.31101321,1018
17648,17648,20930,6/27/2021,2021,6,27,Sunday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,80,69,41.93623387,-71.28481204,1379
17649,17649,20931,6/28/2021,2021,6,28,Monday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,83,70,41.90682608,-71.35698152,326
17650,17650,20932,6/30/2021,2021,6,30,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,95,72,41.94188971,-71.28096806,1421
17651,17651,20933,6/30/2021,2021,6,30,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,95,72,41.89860465,-71.35501252,363
17652,17652,20935,7/1/2021,2021,7,1,Thursday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.56,0,94,70,41.94519466,-71.28103716,1423
17653,17653,20936,7/1/2021,2021,7,1,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,0.56,0,94,70,41.95062466,-71.27426624,1545
17654,17654,20937,7/1/2021,2021,7,1,Thursday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.56,0,94,70,41.92765014,-71.34130915,575
17655,17655,20938,7/2/2021,2021,7,2,Friday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,1.27,0,85,66,41.91683384,-71.35867392,331
17656,17656,20939,7/2/2021,2021,7,2,Friday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,1.27,0,85,66,41.94468881,-71.28325193,1423
17657,17657,20940,7/2/2021,2021,7,2,Friday,Summer,day,FALSE,Dry,Daylight,Clear,1.27,0,85,66,41.92387717,-71.35158914,414
17658,17658,20941,7/2/2021,2021,7,2,Friday,Summer,rush,FALSE,Wet,Daylight,Cloudy/Rain,1.27,0,85,66,41.89867838,-71.34654981,483
17659,17659,20943,7/3/2021,2021,7,3,Saturday,Summer,day,TRUE,Wet,Daylight,Cloudy/Rain,0.13,0,67,58,41.9034633,-71.3563154,365
17660,17660,20944,7/3/2021,2021,7,3,Saturday,Summer,rush,TRUE,Wet,Dusk,Cloudy/Rain,0.13,0,67,58,41.91809817,-71.36412595,251
17661,17661,20946,7/4/2021,2021,7,4,Sunday,Summer,rush,TRUE,Dry,Daylight,Cloudy,1.69,0,60,55,41.93864429,-71.29231827,1260
17662,17662,20947,7/4/2021,2021,7,4,Sunday,Summer,night,TRUE,Dry,Dark - lighted roadway,Clear,1.69,0,60,55,41.93815313,-71.28078544,1420
17663,17663,20948,7/5/2021,2021,7,5,Monday,Summer,night,TRUE,Dry,Dark - lighted roadway,Clear,0,0,67,56,41.92474743,-71.34966832,454
17664,17664,20949,7/5/2021,2021,7,5,Monday,Summer,day,TRUE,Dry,Daylight,Cloudy,0,0,67,56,41.92508738,-71.35628348,374
17665,17665,20950,7/5/2021,2021,7,5,Monday,Summer,rush,TRUE,Dry,Daylight,Cloudy,0,0,67,56,41.90086768,-71.36799094,164
17666,17666,20952,7/5/2021,2021,7,5,Monday,Summer,night,TRUE,Dry,Dark - roadway not lighted,Clear,0,0,67,56,41.93195084,-71.32153688,857
17667,17667,20953,7/6/2021,2021,7,6,Tuesday,Summer,night,TRUE,Dry,Dark - roadway not lighted,Cloudy,0.06,0,74,58,41.91475125,-71.33593692,650
17668,17668,20954,7/7/2021,2021,7,7,Wednesday,Summer,rush,TRUE,Dry,Daylight,Clear,0.46,0,87,65,41.90998013,-71.35802082,328
17669,17669,20955,7/7/2021,2021,7,7,Wednesday,Summer,rush,TRUE,Dry,Daylight,Clear,0.46,0,87,65,41.92141393,-71.35534523,373
17670,17670,20956,7/8/2021,2021,7,8,Thursday,Summer,night,FALSE,Dry,Dark - roadway not lighted,Clear,0.21,0,88,64,41.90261276,-71.35590972,365
17671,17671,20957,7/8/2021,2021,7,8,Thursday,Summer,rush,FALSE,Dry,Daylight,Clear,0.21,0,88,64,41.92568533,-71.34148138,574
17672,17672,20958,7/8/2021,2021,7,8,Thursday,Summer,rush,FALSE,Dry,Dusk,Clear,0.21,0,88,64,41.94431166,-71.28140275,1422
17673,17673,20959,7/9/2021,2021,7,9,Friday,Summer,night,FALSE,Wet,Daylight,Rain,0.1,0,71,63,41.94396167,-71.27662963,1502
17674,17674,20960,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Wet,Daylight,Rain,0.1,0,71,63,41.90261276,-71.35590972,365
17675,17675,20962,7/9/2021,2021,7,9,Friday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,0.1,0,71,63,41.95948813,-71.30166203,1149
17676,17676,20963,7/9/2021,2021,7,9,Friday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,0.1,0,71,63,41.90261276,-71.35590972,365
17677,17677,20964,7/9/2021,2021,7,9,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0.1,0,71,63,41.94245198,-71.28698244,1342
17678,17678,20965,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Wet,Daylight,Clear,0.1,0,71,63,41.94711384,-71.28778734,1344
17679,17679,20966,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.1,0,71,63,41.9317298,-71.3012081,1137
17680,17680,20967,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.1,0,71,63,41.95029006,-71.27186635,1585
17681,17681,20968,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.1,0,71,63,41.91994462,-71.35854944,332
17682,17682,20969,7/9/2021,2021,7,9,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.1,0,71,63,41.91360772,-71.36150084,289
17683,17683,20970,7/10/2021,2021,7,10,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,2.2,0,74,67,41.93732949,-71.29415609,1259
17684,17684,20971,7/10/2021,2021,7,10,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,2.2,0,74,67,41.91707062,-71.3597656,291
17685,17685,20972,7/10/2021,2021,7,10,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,2.2,0,74,67,41.91653724,-71.36001753,291
17686,17686,20973,7/10/2021,2021,7,10,Saturday,Summer,rush,FALSE,Dry,Daylight,Clear,2.2,0,74,67,41.89780425,-71.3695494,163
17687,17687,20974,7/10/2021,2021,7,10,Saturday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,2.2,0,74,67,41.92856754,-71.33948315,616
17688,17688,20975,7/11/2021,2021,7,11,Sunday,Summer,rush,FALSE,Dry,Daylight,Cloudy,0,0,73,56,41.92535111,-71.32589365,774
17689,17689,20976,7/11/2021,2021,7,11,Sunday,Summer,rush,FALSE,Dry,Daylight,Cloudy,0,0,73,56,41.95484304,-71.28856385,1347
17690,17690,20977,7/12/2021,2021,7,12,Monday,Summer,rush,FALSE,Wet,Daylight,Rain,0.55,0,78,62,41.90993001,-71.34023332,568
17691,17691,20978,7/12/2021,2021,7,12,Monday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.55,0,78,62,41.89864078,-71.37476129,83
17692,17692,20979,7/12/2021,2021,7,12,Monday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,0.55,0,78,62,41.94868019,-71.27749718,1504
17693,17693,20980,7/12/2021,2021,7,12,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.55,0,78,62,41.9420932,-71.2874871,1342
17694,17694,20981,7/13/2021,2021,7,13,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.83,0,72,63,41.91509223,-71.3803487,10
17695,17695,20982,7/13/2021,2021,7,13,Tuesday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.83,0,72,63,41.94121777,-71.2768631,1501
17696,17696,20983,7/14/2021,2021,7,14,Wednesday,Summer,rush,FALSE,Dry,Daylight,Cloudy,0.05,0,69,63,41.96230537,-71.29917732,1190
17697,17697,20984,7/14/2021,2021,7,14,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0.05,0,69,63,41.93406554,-71.30574057,1098
17698,17698,20985,7/14/2021,2021,7,14,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0.05,0,69,63,41.93406554,-71.30574057,1098
17699,17699,20986,7/14/2021,2021,7,14,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0.05,0,69,63,41.90697288,-71.36488172,246
17700,17700,20987,7/15/2021,2021,7,15,Thursday,Summer,night,FALSE,Dry,Daylight,Clear,0,0,82,67,41.96230537,-71.29917732,1190
17701,17701,20989,7/15/2021,2021,7,15,Thursday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,82,67,41.95305339,-71.27718856,1506
17702,17702,20990,7/16/2021,2021,7,16,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,70,41.95234013,-71.29601132,1226
17703,17703,20991,7/16/2021,2021,7,16,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,70,41.91194929,-71.36233897,249
17704,17704,20992,7/16/2021,2021,7,16,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,70,41.93801301,-71.2913449,1300
17705,17705,20993,7/17/2021,2021,7,17,Saturday,Summer,night,FALSE,Dry,Dawn,Cloudy,0.04,0,89,69,41.89861001,-71.36943215,163
17706,17706,20994,7/17/2021,2021,7,17,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0.04,0,89,69,41.93847733,-71.28469566,1380
17707,17707,20995,7/17/2021,2021,7,17,Saturday,Summer,day,FALSE,Wet,Daylight,Cloudy/Rain,0.04,0,89,69,41.92687413,-71.27492194,1495
17708,17708,20996,7/17/2021,2021,7,17,Saturday,Summer,rush,FALSE,Wet,Daylight,Clear,0.04,0,89,69,41.89733197,-71.36979234,162
17709,17709,20997,7/17/2021,2021,7,17,Saturday,Summer,night,FALSE,Wet,Dusk,Rain,0.04,0,89,69,41.95076316,-71.29782697,1185
17710,17710,20998,7/19/2021,2021,7,19,Monday,Summer,rush,FALSE,Wet,Daylight,Rain,0,0,83,66,41.95506813,-71.30513459,1107
17711,17711,21001,7/20/2021,2021,7,20,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.07,0,72,63,41.94625923,-71.28694634,1343
17712,17712,21002,7/20/2021,2021,7,20,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.07,0,72,63,41.94666472,-71.28742758,1344
17713,17713,21003,7/20/2021,2021,7,20,Tuesday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.07,0,72,63,41.91619723,-71.35885587,330
17714,17714,21004,7/20/2021,2021,7,20,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.07,0,72,63,41.93269195,-71.32821357,778
17715,17715,21005,7/20/2021,2021,7,20,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.07,0,72,63,41.93306281,-71.28502226,1378
17716,17716,21006,7/21/2021,2021,7,21,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,83,65,41.9157184,-71.36042615,290
17717,17717,21007,7/21/2021,2021,7,21,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,83,65,41.91649569,-71.30362942,1091
17718,17718,21008,7/22/2021,2021,7,22,Thursday,Summer,night,FALSE,Dry,Dawn,Clear,0.32,0,82,59,41.9527334,-71.29440119,1266
17719,17719,21009,7/22/2021,2021,7,22,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,0.32,0,82,59,41.92626385,-71.34598616,495
17720,17720,21010,7/23/2021,2021,7,23,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,78,61,41.9195699,-71.35964234,292
17721,17721,21011,7/23/2021,2021,7,23,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,78,61,41.9227029,-71.35736851,333
17722,17722,21012,7/23/2021,2021,7,23,Friday,Summer,rush,FALSE,Dry,Dusk,Clear,0,0,78,61,41.9341166,-71.27483033,1538
17723,17723,21013,7/24/2021,2021,7,24,Saturday,Summer,night,FALSE,Wet,Dark - 0 roadway lighting,Cloudy,0.53,0,80,56,41.91912519,-71.33085312,732
17724,17724,21015,7/25/2021,2021,7,25,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,80,59,41.91420582,-71.36119766,290
17725,17725,21016,7/25/2021,2021,7,25,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,80,59,41.92151324,-71.35786797,333
17726,17726,21017,7/25/2021,2021,7,25,Sunday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,80,59,41.92433718,-71.3104865,1014
17727,17727,21018,7/26/2021,2021,7,26,Monday,Summer,night,FALSE,Dry,Daylight,Clear,0.04,0,72,64,41.91082438,-71.36291011,248
17728,17728,21019,7/26/2021,2021,7,26,Monday,Summer,night,FALSE,Dry,Daylight,Clear,0.04,0,72,64,41.95523759,-71.30339183,1107
17729,17729,21020,7/26/2021,2021,7,26,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.04,0,72,64,41.96097876,-71.28790413,1350
17730,17730,21021,7/26/2021,2021,7,26,Monday,Summer,day,FALSE,Dry,Daylight,Clear,0.04,0,72,64,41.91446663,-71.36106546,290
17731,17731,21022,7/26/2021,2021,7,26,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.04,0,72,64,41.89951194,-71.3576095,323
17732,17732,21023,7/27/2021,2021,7,27,Tuesday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,87,62,41.94111459,-71.28119019,1421
17733,17733,21024,7/27/2021,2021,7,27,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,62,41.95568257,-71.28823954,1347
17734,17734,21025,7/27/2021,2021,7,27,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,62,41.9551485,-71.29647612,1227
17735,17735,21027,7/27/2021,2021,7,27,Tuesday,Summer,night,FALSE,Wet,Dark - lighted roadway,Cloudy,0,0,87,62,41.89534434,-71.37527564,81
17736,17736,21028,7/28/2021,2021,7,28,Wednesday,Summer,rush,FALSE,Dry,Dark - lighted roadway,Clear,0.19,0,87,64,41.93623387,-71.28481204,1379
17737,17737,21030,7/29/2021,2021,7,29,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,74,58,41.97361015,-71.29527833,1235
17738,17738,21032,7/29/2021,2021,7,29,Thursday,Summer,rush,FALSE,Dry,Dusk,Cloudy/Rain,0,0,74,58,41.93001441,-71.30223698,1136
17739,17739,21033,7/30/2021,2021,7,30,Friday,Summer,night,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.92241545,-71.31336866,973
17740,17740,21034,7/30/2021,2021,7,30,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.93400761,-71.2999381,1178
17741,17741,21035,7/30/2021,2021,7,30,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.93389143,-71.31993544,858
17742,17742,21036,7/30/2021,2021,7,30,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.89618753,-71.37039514,162
17743,17743,21037,7/30/2021,2021,7,30,Friday,Summer,day,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.90261305,-71.35590872,365
17744,17744,21038,7/30/2021,2021,7,30,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0.16,0,78,62,41.90235067,-71.35584227,364
17745,17745,21039,7/30/2021,2021,7,30,Friday,Summer,night,FALSE,Dry,Dark - roadway not lighted,Clear,0.16,0,78,62,41.96258449,-71.29956972,1190
17746,17746,21040,7/31/2021,2021,7,31,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,80,52,41.92141393,-71.35534523,373
17747,17747,21041,7/31/2021,2021,7,31,Saturday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,80,52,41.8994172,-71.35514371,363
17748,17748,21042,8/1/2021,2021,8,1,Sunday,Summer,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,74,51,41.89646875,-71.37371212,82
17749,17749,21044,8/2/2021,2021,8,2,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,76,55,41.94608007,-71.27489362,1503
17750,17750,21045,8/2/2021,2021,8,2,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,76,55,41.90261305,-71.35590872,365
17751,17751,21046,8/2/2021,2021,8,2,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0.01,0,76,55,41.95076301,-71.27397064,1545
17752,17752,21048,8/3/2021,2021,8,3,Tuesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,78,55,41.90055148,-71.37197422,124
17753,17753,21049,8/4/2021,2021,8,4,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,76,58,41.91463957,-71.35904891,330
17754,17754,21050,8/4/2021,2021,8,4,Wednesday,Summer,day,FALSE,Dry,Daylight,Cloudy,0,0,76,58,41.91758766,-71.35954516,291
17755,17755,21051,8/4/2021,2021,8,4,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,76,58,41.90235067,-71.35584227,364
17756,17756,21052,8/4/2021,2021,8,4,Wednesday,Summer,rush,FALSE,Wet,Dark - lighted roadway,Cloudy/Rain,0,0,76,58,41.92779522,-71.35458133,375
17757,17757,21053,8/4/2021,2021,8,4,Wednesday,Summer,rush,FALSE,Wet,Daylight,Rain,0,0,76,58,41.95455706,-71.30783135,1067
17758,17758,21055,8/5/2021,2021,8,5,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,1.88,0,74,61,41.93906185,-71.31501522,940
17759,17759,21056,8/5/2021,2021,8,5,Thursday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,1.88,0,74,61,41.94569152,-71.28920317,1303
17760,17760,21057,8/6/2021,2021,8,6,Friday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,1.34,0,68,61,41.93311361,-71.29822874,1178
17761,17761,21060,8/6/2021,2021,8,6,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,1.34,0,68,61,41.90078751,-71.36803212,164
17762,17762,21062,8/7/2021,2021,8,7,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,84,64,41.96927257,-71.2955191,1233
17763,17763,21063,8/7/2021,2021,8,7,Saturday,Summer,night,FALSE,Dry,Daylight,Clear,0,0,84,64,41.96949836,-71.29196133,1273
17764,17764,21064,8/8/2021,2021,8,8,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,87,65,41.90086768,-71.36799094,164
17765,17765,21065,8/8/2021,2021,8,8,Sunday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,87,65,41.92007514,-71.35849274,332
17766,17766,21066,8/8/2021,2021,8,8,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,87,65,41.94040539,-71.28014995,1461
17767,17767,21067,8/8/2021,2021,8,8,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,87,65,41.93402027,-71.31583561,938
17768,17768,21068,8/8/2021,2021,8,8,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,87,65,41.90606362,-71.29968918,1166
17769,17769,21069,8/8/2021,2021,8,8,Sunday,Summer,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,87,65,41.96019969,-71.30118155,1149
17770,17770,21070,8/9/2021,2021,8,9,Monday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,80,67,41.92779522,-71.35458133,375
17771,17771,21071,8/9/2021,2021,8,9,Monday,Summer,day,FALSE,Dry,Daylight,Cloudy,0,0,80,67,41.90265223,-71.35452903,365
17772,17772,21072,8/9/2021,2021,8,9,Monday,Summer,night,FALSE,Wet,Dark - lighted roadway,Cloudy/Rain,0,0,80,67,41.94422049,-71.28111814,1422
17773,17773,21073,8/10/2021,2021,8,10,Tuesday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0.24,0,76,65,41.90529604,-71.33573163,646
17774,17774,21074,8/10/2021,2021,8,10,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.24,0,76,65,41.89575625,-71.37060115,162
17775,17775,21075,8/10/2021,2021,8,10,Tuesday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.24,0,76,65,41.94775141,-71.27870549,1464
17776,17776,21076,8/10/2021,2021,8,10,Tuesday,Summer,day,FALSE,Dry,Daylight,Cloudy,0.24,0,76,65,41.9483337,-71.27794679,1464
17777,17777,21077,8/10/2021,2021,8,10,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0.24,0,76,65,41.9552722,-71.30385594,1107
17778,17778,21078,8/10/2021,2021,8,10,Tuesday,Summer,rush,FALSE,Dry,Daylight,Clear,0.24,0,76,65,41.98174108,-71.27578697,1519
17779,17779,21079,8/11/2021,2021,8,11,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,78,66,41.94500754,-71.28475419,1383
17780,17780,21080,8/11/2021,2021,8,11,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,78,66,41.90235067,-71.35584227,364
17781,17781,21081,8/11/2021,2021,8,11,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,78,66,41.93391909,-71.32115817,858
17782,17782,21082,8/11/2021,2021,8,11,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,78,66,41.94417279,-71.31135995,1022
17783,17783,21083,8/12/2021,2021,8,12,Thursday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,89,72,41.901364,-71.36011323,284
17784,17784,21084,8/12/2021,2021,8,12,Thursday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,89,72,41.92298549,-71.35714758,333
17785,17785,21085,8/12/2021,2021,8,12,Thursday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,89,72,41.94450501,-71.28411703,1383
17786,17786,21086,8/12/2021,2021,8,12,Thursday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,89,72,41.95062466,-71.27426624,1545
17787,17787,21087,8/12/2021,2021,8,12,Thursday,Summer,rush,FALSE,Dry,Dusk,Cloudy,0,0,89,72,41.92636164,-71.3556229,375
17788,17788,21088,8/12/2021,2021,8,12,Thursday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,89,72,41.90538488,-71.36569048,206
17789,17789,21089,8/13/2021,2021,8,13,Friday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,90,71,41.94928318,-71.28964082,1305
17790,17790,21090,8/14/2021,2021,8,14,Saturday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,92,71,41.91760691,-71.31957433,891
17791,17791,21092,8/15/2021,2021,8,15,Sunday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,89,65,41.93878481,-71.26945729,1580
17792,17792,21093,8/15/2021,2021,8,15,Sunday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,89,65,41.92779522,-71.35458133,375
17793,17793,21094,8/15/2021,2021,8,15,Sunday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,89,65,41.90589809,-71.29942831,1166
17794,17794,21095,8/16/2021,2021,8,16,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,79,59,41.94676586,-71.30962687,1024
17795,17795,21096,8/16/2021,2021,8,16,Monday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,79,59,41.95212799,-71.27087016,1586
17796,17796,21097,8/16/2021,2021,8,16,Monday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,79,59,41.93357119,-71.30035285,1138
17797,17797,21098,8/16/2021,2021,8,16,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,79,59,41.94563994,-71.27937153,1463
17798,17798,21099,8/16/2021,2021,8,16,Monday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,79,59,41.94563994,-71.27937153,1463
17799,17799,21100,8/17/2021,2021,8,17,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,79,59,41.94450749,-71.30868749,1023
17800,17800,21101,8/17/2021,2021,8,17,Tuesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,79,59,41.90502792,-71.35623417,366
17801,17801,21102,8/17/2021,2021,8,17,Tuesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,79,59,41.90964751,-71.36351027,248
17802,17802,21103,8/17/2021,2021,8,17,Tuesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,79,59,41.90603767,-71.34594854,486
17803,17803,21108,8/18/2021,2021,8,18,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,81,60,41.94471683,-71.28233543,1423
17804,17804,21109,8/18/2021,2021,8,18,Wednesday,Summer,day,FALSE,Dry,Daylight,Clear,0,0,81,60,41.93393836,-71.3077318,1058
17805,17805,21110,8/18/2021,2021,8,18,Wednesday,Summer,rush,FALSE,Dry,Daylight,Cloudy,0,0,81,60,41.91035947,-71.36314658,248
17806,17806,21111,8/18/2021,2021,8,18,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,81,60,41.90765164,-71.36452992,247
17807,17807,21112,8/18/2021,2021,8,18,Wednesday,Summer,rush,FALSE,Dry,Daylight,Clear,0,0,81,60,41.90086768,-71.36799094,164
17808,17808,21113,8/18/2021,2021,8,18,Wednesday,Summer,rush,FALSE,Dry,Dusk,Clear,0,0,81,60,41.89642653,-71.37125251,122
17809,17809,21114,8/18/2021,2021,8,18,Wednesday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,81,60,41.91707062,-71.3597656,291
17810,17810,21115,8/18/2021,2021,8,18,Wednesday,Summer,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,81,60,41.95712595,-71.30266193,1148
17811,17811,21116,8/18/2021,2021,8,18,Wednesday,Summer,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,81,60,41.96230537,-71.29917732,1190
